m,n=100000,n=1000000,n=10000000
75680,6.599992047995329e-06,4.999455995857716e-07,3.00002284348011e-07
75690,6.199989002197981e-06,4.00003045797348e-07,4.00003045797348e-07
75700,5.699985194951296e-06,4.00003045797348e-07,2.9994407668709755e-07
75710,3.300025127828121e-06,3.00002284348011e-07,3.00002284348011e-07
75720,3.3999676816165447e-06,3.00002284348011e-07,2.9994407668709755e-07
75730,5.799985956400633e-06,3.00002284348011e-07,2.00001522898674e-07
75740,7.599999662488699e-06,4.00003045797348e-07,4.00003045797348e-07
75750,3.100023604929447e-06,3.00002284348011e-07,3.00002284348011e-07
75760,3.300025127828121e-06,3.00002284348011e-07,3.00002284348011e-07
75770,4.099973011761904e-06,4.00003045797348e-07,2.00001522898674e-07
75780,5.199981387704611e-06,4.00003045797348e-07,2.00001522898674e-07
75790,5.00003807246685e-06,3.00002284348011e-07,2.00001522898674e-07
75800,3.600027412176132e-06,4.00003045797348e-07,2.00001522898674e-07
75810,5.299982149153948e-06,3.00002284348011e-07,3.00002284348011e-07
75820,4.199973773211241e-06,2.00001522898674e-07,2.00001522898674e-07
75830,4.100031219422817e-06,3.00002284348011e-07,3.00002284348011e-07
75840,4.599976819008589e-06,3.00002284348011e-07,2.00001522898674e-07
75850,4.00003045797348e-06,2.9994407668709755e-07,3.00002284348011e-07
75860,3.3999676816165447e-06,3.00002284348011e-07,2.00001522898674e-07
75870,4.999979864805937e-06,2.00001522898674e-07,2.00001522898674e-07
75880,3.900029696524143e-06,4.00003045797348e-07,2.00001522898674e-07
75890,3.900029696524143e-06,2.00001522898674e-07,2.00001522898674e-07
75900,4.200031980872154e-06,3.00002284348011e-07,2.00001522898674e-07
75910,3.1999661587178707e-06,3.00002284348011e-07,2.00001522898674e-07
75920,3.1999661587178707e-06,3.00002284348011e-07,2.00001522898674e-07
75930,3.89997148886323e-06,3.00002284348011e-07,3.00002284348011e-07
75940,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
75950,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
75960,4.600035026669502e-06,3.00002284348011e-07,2.00001522898674e-07
75970,3.89997148886323e-06,3.00002284348011e-07,3.00002284348011e-07
75980,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
75990,3.600027412176132e-06,2.9994407668709755e-07,3.00002284348011e-07
76000,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
76010,3.4999684430658817e-06,3.00002284348011e-07,2.00001522898674e-07
76020,3.200024366378784e-06,3.00002284348011e-07,2.00001522898674e-07
76030,3.300025127828121e-06,2.00001522898674e-07,3.00002284348011e-07
76040,3.999972250312567e-06,4.00003045797348e-07,2.00001522898674e-07
76050,3.00002284348011e-06,2.00001522898674e-07,3.00002284348011e-07
76060,5.099980626255274e-06,3.00002284348011e-07,3.00002284348011e-07
76070,3.500026650726795e-06,4.00003045797348e-07,3.00002284348011e-07
76080,4.900037311017513e-06,2.00001522898674e-07,3.00002284348011e-07
76090,3.900029696524143e-06,2.00001522898674e-07,3.00002284348011e-07
76100,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
76110,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
76120,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
76130,3.500026650726795e-06,2.00001522898674e-07,3.00002284348011e-07
76140,3.500026650726795e-06,2.00001522898674e-07,2.00001522898674e-07
76150,6.399990525096655e-06,4.00003045797348e-07,3.00002284348011e-07
76160,7.299997378140688e-06,3.00002284348011e-07,1.9994331523776054e-07
76170,6.599992047995329e-06,3.00002284348011e-07,2.00001522898674e-07
76180,5.89998671784997e-06,3.00002284348011e-07,3.00002284348011e-07
76190,4.099973011761904e-06,3.00002284348011e-07,2.9994407668709755e-07
76200,3.400025889277458e-06,4.00003045797348e-07,3.00002284348011e-07
76210,6.600050255656242e-06,4.00003045797348e-07,2.00001522898674e-07
76220,3.700028173625469e-06,3.00002284348011e-07,3.00002284348011e-07
76230,4.099973011761904e-06,3.00002284348011e-07,2.00001522898674e-07
76240,5.300040356814861e-06,3.00002284348011e-07,2.00001522898674e-07
76250,5.400041118264198e-06,3.00002284348011e-07,3.00002284348011e-07
76260,6.699992809444666e-06,4.00003045797348e-07,4.00003045797348e-07
76270,6.299989763647318e-06,5.00003807246685e-07,5.00003807246685e-07
76280,4.400033503770828e-06,3.00002284348011e-07,2.00001522898674e-07
76290,3.3999676816165447e-06,3.00002284348011e-07,3.00002284348011e-07
76300,3.8000289350748062e-06,4.00003045797348e-07,2.00001522898674e-07
76310,5.400041118264198e-06,4.00003045797348e-07,3.00002284348011e-07
76320,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
76330,3.3999676816165447e-06,3.00002284348011e-07,2.9994407668709755e-07
76340,4.599976819008589e-06,3.00002284348011e-07,2.00001522898674e-07
76350,5.399982910603285e-06,5.00003807246685e-07,2.9994407668709755e-07
76360,3.89997148886323e-06,4.00003045797348e-07,2.00001522898674e-07
76370,4.00003045797348e-06,4.00003045797348e-07,2.00001522898674e-07
76380,4.400033503770828e-06,3.00002284348011e-07,2.00001522898674e-07
76390,3.4999684430658817e-06,2.00001522898674e-07,2.00001522898674e-07
76400,3.700028173625469e-06,2.9994407668709755e-07,3.00002284348011e-07
76410,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
76420,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
76430,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
76440,3.300025127828121e-06,2.00001522898674e-07,3.00002284348011e-07
76450,3.3999676816165447e-06,3.00002284348011e-07,3.00002284348011e-07
76460,3.100023604929447e-06,2.9994407668709755e-07,2.00001522898674e-07
76470,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
76480,3.600027412176132e-06,2.00001522898674e-07,2.00001522898674e-07
76490,3.3999676816165447e-06,2.00001522898674e-07,3.00002284348011e-07
76500,1.700012944638729e-06,3.00002284348011e-07,1.9994331523776054e-07
76510,3.2999669201672077e-06,2.00001522898674e-07,3.00002284348011e-07
76520,4.199973773211241e-06,3.00002284348011e-07,2.00001522898674e-07
76530,2.800021320581436e-06,3.00002284348011e-07,3.00002284348011e-07
76540,3.4999684430658817e-06,3.00002284348011e-07,2.00001522898674e-07
76550,3.200024366378784e-06,2.9994407668709755e-07,3.00002284348011e-07
76560,3.700028173625469e-06,3.00002284348011e-07,3.00002284348011e-07
76570,3.2999669201672077e-06,2.00001522898674e-07,2.00001522898674e-07
76580,3.2999669201672077e-06,3.00002284348011e-07,3.00002284348011e-07
76590,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
76600,3.500026650726795e-06,3.00002284348011e-07,3.00002284348011e-07
76610,4.700035788118839e-06,3.00002284348011e-07,3.00002284348011e-07
76620,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
76630,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
76640,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
76650,3.400025889277458e-06,2.00001522898674e-07,3.00002284348011e-07
76660,4.300032742321491e-06,3.00002284348011e-07,3.00002284348011e-07
76670,3.300025127828121e-06,3.00002284348011e-07,1.200009137392044e-06
76680,4.799978341907263e-06,3.00002284348011e-07,3.00002284348011e-07
76690,3.300025127828121e-06,3.00002284348011e-07,3.00002284348011e-07
76700,3.4999684430658817e-06,2.00001522898674e-07,3.00002284348011e-07
76710,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
76720,4.299974534660578e-06,3.00002284348011e-07,3.00002284348011e-07
76730,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
76740,6.299989763647318e-06,3.00002284348011e-07,3.00002284348011e-07
76750,3.200024366378784e-06,4.00003045797348e-07,2.00001522898674e-07
76760,3.3999676816165447e-06,3.00002284348011e-07,3.00002284348011e-07
76770,7.599999662488699e-06,2.00001522898674e-07,2.00001522898674e-07
76780,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
76790,4.500034265220165e-06,3.00002284348011e-07,2.00001522898674e-07
76800,5.099980626255274e-06,3.00002284348011e-07,3.00002284348011e-07
76810,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
76820,3.300025127828121e-06,2.9994407668709755e-07,3.00002284348011e-07
76830,1.4899997040629387e-05,6.00004568696022e-07,4.00003045797348e-07
76840,6.299989763647318e-06,3.9994483813643456e-07,3.00002284348011e-07
76850,6.799993570894003e-06,5.00003807246685e-07,3.00002284348011e-07
76860,3.400025889277458e-06,3.00002284348011e-07,2.00001522898674e-07
76870,3.900029696524143e-06,4.00003045797348e-07,2.00001522898674e-07
76880,4.299974534660578e-06,4.00003045797348e-07,3.00002284348011e-07
76890,3.900029696524143e-06,4.00003045797348e-07,3.00002284348011e-07
76900,3.300025127828121e-06,4.00003045797348e-07,3.00002284348011e-07
76910,3.3999676816165447e-06,3.00002284348011e-07,2.00001522898674e-07
76920,4.299974534660578e-06,3.00002284348011e-07,2.00001522898674e-07
76930,3.2999669201672077e-06,3.00002284348011e-07,2.9994407668709755e-07
76940,3.2999669201672077e-06,2.00001522898674e-07,3.00002284348011e-07
76950,3.500026650726795e-06,3.00002284348011e-07,3.00002284348011e-07
76960,3.999972250312567e-06,3.00002284348011e-07,2.00001522898674e-07
76970,3.300025127828121e-06,4.00003045797348e-07,2.00001522898674e-07
76980,3.7999707274138927e-06,3.00002284348011e-07,2.00001522898674e-07
76990,5.599984433501959e-06,2.00001522898674e-07,2.00001522898674e-07
77000,3.2999669201672077e-06,3.00002284348011e-07,3.00002284348011e-07
77010,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
77020,4.199973773211241e-06,3.00002284348011e-07,3.00002284348011e-07
77030,3.600027412176132e-06,2.00001522898674e-07,3.00002284348011e-07
77040,3.6999699659645557e-06,2.00001522898674e-07,3.00002284348011e-07
77050,2.500019036233425e-06,3.00002284348011e-07,2.00001522898674e-07
77060,3.1999661587178707e-06,4.00003045797348e-07,3.00002284348011e-07
77070,3.500026650726795e-06,3.00002284348011e-07,3.00002284348011e-07
77080,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
77090,3.500026650726795e-06,2.00001522898674e-07,3.00002284348011e-07
77100,3.7999707274138927e-06,3.00002284348011e-07,2.00001522898674e-07
77110,4.199973773211241e-06,8.00006091594696e-07,5.00003807246685e-07
77120,3.1999661587178707e-06,4.00003045797348e-07,3.00002284348011e-07
77130,3.600027412176132e-06,3.00002284348011e-07,3.00002284348011e-07
77140,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
77150,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
77160,3.500026650726795e-06,3.00002284348011e-07,2.00001522898674e-07
77170,3.200024366378784e-06,2.00001522898674e-07,2.00001522898674e-07
77180,3.5999692045152187e-06,2.00001522898674e-07,2.00001522898674e-07
77190,3.600027412176132e-06,2.00001522898674e-07,2.00001522898674e-07
77200,4.100031219422817e-06,3.00002284348011e-07,3.00002284348011e-07
77210,3.200024366378784e-06,3.00002284348011e-07,2.9994407668709755e-07
77220,4.399975296109915e-06,3.00002284348011e-07,2.00001522898674e-07
77230,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
77240,3.6999699659645557e-06,2.00001522898674e-07,3.00002284348011e-07
77250,3.0999653972685337e-06,3.00002284348011e-07,3.00002284348011e-07
77260,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
77270,3.300025127828121e-06,2.00001522898674e-07,3.00002284348011e-07
77280,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
77290,4.500034265220165e-06,3.00002284348011e-07,3.00002284348011e-07
77300,3.8000289350748062e-06,3.00002284348011e-07,3.00002284348011e-07
77310,8.100003469735384e-06,3.00002284348011e-07,3.00002284348011e-07
77320,5.199981387704611e-06,3.00002284348011e-07,3.00002284348011e-07
77330,4.00003045797348e-06,3.00002284348011e-07,2.00001522898674e-07
77340,3.700028173625469e-06,2.00001522898674e-07,2.00001522898674e-07
77350,3.8000289350748062e-06,3.00002284348011e-07,2.00001522898674e-07
77360,3.200024366378784e-06,3.00002284348011e-07,2.00001522898674e-07
77370,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
77380,4.700035788118839e-06,2.00001522898674e-07,3.00002284348011e-07
77390,2.0999577827751637e-06,3.00002284348011e-07,2.00001522898674e-07
77400,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
77410,3.999972250312567e-06,2.00001522898674e-07,2.00001522898674e-07
77420,4.200031980872154e-06,3.00002284348011e-07,2.00001522898674e-07
77430,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
77440,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
77450,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
77460,3.5999692045152187e-06,2.00001522898674e-07,2.00001522898674e-07
77470,5.099980626255274e-06,3.00002284348011e-07,2.00001522898674e-07
77480,3.3999676816165447e-06,3.00002284348011e-07,2.00001522898674e-07
77490,3.500026650726795e-06,2.00001522898674e-07,2.00001522898674e-07
77500,3.5999692045152187e-06,2.00001522898674e-07,2.00001522898674e-07
77510,3.3999676816165447e-06,3.00002284348011e-07,2.00001522898674e-07
77520,3.4999684430658817e-06,2.00001522898674e-07,2.00001522898674e-07
77530,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
77540,3.6999699659645557e-06,3.00002284348011e-07,2.9994407668709755e-07
77550,3.500026650726795e-06,2.00001522898674e-07,2.00001522898674e-07
77560,4.099973011761904e-06,3.00002284348011e-07,3.00002284348011e-07
77570,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
77580,4.799978341907263e-06,2.00001522898674e-07,3.00002284348011e-07
77590,4.00003045797348e-06,2.00001522898674e-07,2.00001522898674e-07
77600,3.300025127828121e-06,2.00001522898674e-07,2.00001522898674e-07
77610,3.300025127828121e-06,2.00001522898674e-07,2.00001522898674e-07
77620,3.89997148886323e-06,3.00002284348011e-07,2.00001522898674e-07
77630,2.5999615900218487e-06,2.00001522898674e-07,3.00002284348011e-07
77640,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
77650,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
77660,3.200024366378784e-06,3.00002284348011e-07,3.00002284348011e-07
77670,4.400033503770828e-06,2.9994407668709755e-07,2.00001522898674e-07
77680,4.00003045797348e-06,3.00002284348011e-07,2.00001522898674e-07
77690,3.200024366378784e-06,2.9994407668709755e-07,2.00001522898674e-07
77700,3.600027412176132e-06,2.9994407668709755e-07,3.00002284348011e-07
77710,4.00003045797348e-06,2.00001522898674e-07,2.00001522898674e-07
77720,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
77730,3.1999661587178707e-06,2.00001522898674e-07,2.00001522898674e-07
77740,3.999972250312567e-06,2.00001522898674e-07,2.00001522898674e-07
77750,3.100023604929447e-06,2.00001522898674e-07,3.00002284348011e-07
77760,3.89997148886323e-06,2.00001522898674e-07,2.00001522898674e-07
77770,5.599984433501959e-06,3.00002284348011e-07,2.00001522898674e-07
77780,3.900029696524143e-06,4.00003045797348e-07,3.00002284348011e-07
77790,3.200024366378784e-06,3.00002284348011e-07,2.00001522898674e-07
77800,3.500026650726795e-06,3.00002284348011e-07,2.00001522898674e-07
77810,3.8000289350748062e-06,3.00002284348011e-07,3.00002284348011e-07
77820,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
77830,3.89997148886323e-06,3.00002284348011e-07,2.00001522898674e-07
77840,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
77850,4.699977580457926e-06,2.00001522898674e-07,3.00002284348011e-07
77860,3.999972250312567e-06,3.00002284348011e-07,3.00002284348011e-07
77870,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
77880,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
77890,4.400033503770828e-06,2.9994407668709755e-07,3.00002284348011e-07
77900,4.200031980872154e-06,2.9994407668709755e-07,3.00002284348011e-07
77910,3.200024366378784e-06,3.00002284348011e-07,1.9994331523776054e-07
77920,3.89997148886323e-06,3.00002284348011e-07,2.00001522898674e-07
77930,3.4999684430658817e-06,2.00001522898674e-07,3.00002284348011e-07
77940,4.199973773211241e-06,3.00002284348011e-07,2.00001522898674e-07
77950,3.999972250312567e-06,3.00002284348011e-07,2.00001522898674e-07
77960,7.199996616691351e-06,5.00003807246685e-07,4.00003045797348e-07
77970,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
77980,5.099980626255274e-06,4.00003045797348e-07,2.00001522898674e-07
77990,3.7999707274138927e-06,3.00002284348011e-07,3.00002284348011e-07
78000,4.8999791033566e-06,5.00003807246685e-07,4.00003045797348e-07
78010,3.4999684430658817e-06,3.00002284348011e-07,2.00001522898674e-07
78020,4.299974534660578e-06,3.00002284348011e-07,2.00001522898674e-07
78030,8.200004231184721e-06,3.00002284348011e-07,2.00001522898674e-07
78040,4.999979864805937e-06,3.00002284348011e-07,3.00002284348011e-07
78050,4.199973773211241e-06,3.00002284348011e-07,3.00002284348011e-07
78060,3.89997148886323e-06,3.00002284348011e-07,3.00002284348011e-07
78070,3.00002284348011e-06,3.00002284348011e-07,2.00001522898674e-07
78080,4.100031219422817e-06,3.00002284348011e-07,3.00002284348011e-07
78090,3.400025889277458e-06,3.00002284348011e-07,2.00001522898674e-07
78100,3.00002284348011e-06,2.00001522898674e-07,1.9994331523776054e-07
78110,3.4999684430658817e-06,2.00001522898674e-07,2.00001522898674e-07
78120,4.099973011761904e-06,3.00002284348011e-07,2.00001522898674e-07
78130,3.300025127828121e-06,4.00003045797348e-07,3.00002284348011e-07
78140,3.4999684430658817e-06,3.00002284348011e-07,2.00001522898674e-07
78150,4.8999791033566e-06,3.00002284348011e-07,2.00001522898674e-07
78160,3.7999707274138927e-06,3.00002284348011e-07,3.00002284348011e-07
78170,3.500026650726795e-06,3.00002284348011e-07,3.00002284348011e-07
78180,5.900044925510883e-06,2.00001522898674e-07,3.00002284348011e-07
78190,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
78200,3.8000289350748062e-06,2.00001522898674e-07,2.00001522898674e-07
78210,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
78220,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
78230,3.8000289350748062e-06,3.00002284348011e-07,3.00002284348011e-07
